"uid","cluster","coalesce","country","gender","device","dt"
"1033333","Treatment","0","CAN","F","",""
"1004050","Control","0","BRA","F","",""
"1045031","Control","0","TUR","M","",""
"1022853","Control","0","USA","O","",""
"1026305","Treatment","0","USA","M","",""
"1026302","Control","0","GBR","M","",""
"1021818","Control","0","ESP","M","",""
"1031191","Control","0","DEU","M","",""
"1021216","Treatment","0","MEX","M","",""
"1007520","Treatment","0","USA","F","",""
"1045499","Treatment","0","MEX","F","",""
"1040092","Control","0","GBR","F","",""
"1027799","Treatment","0","MEX","","",""
"1024921","Control","0","GBR","M","",""
"1022953","Treatment","0","ESP","O","",""
"1049494","Control","0","BRA","M","",""
"1014477","Control","0","TUR","M","",""
"1030669","Control","0","BRA","","",""
"1034815","Treatment","0","FRA","F","",""
"1032858","Treatment","0","MEX","","",""
"1008243","Control","0","USA","M","",""
"1046420","Treatment","0","USA","M","",""
"1047770","Treatment","156.64","DEU","F","A","2023-01-31"
"1012921","Treatment","0","GBR","F","",""
"1001179","Control","0","TUR","M","",""
"1046411","Treatment","0","BRA","M","",""
"1018256","Control","0","FRA","M","",""
"1012764","Treatment","0","DEU","F","",""
"1047079","Control","0","DEU","M","",""
"1021493","Control","0","USA","M","",""
"1016273","Control","0","USA","M","",""
"1036697","Control","0","BRA","F","",""
"1023626","Treatment","0","GBR","M","",""
"1043873","Treatment","0","TUR","M","",""
"1014086","Control","0","CAN","M","",""
"1031185","Treatment","0","FRA","M","",""
"1026992","Treatment","0","CAN","F","",""
"1025239","Treatment","0","GBR","F","",""
"1001910","Control","0","BRA","M","",""
"1030313","Treatment","0","BRA","F","",""
"1023242","Control","0","USA","M","",""
"1030033","Treatment","0","BRA","M","",""
"1026839","Control","0","BRA","F","",""
"1045328","Control","0","BRA","M","",""
"1030046","Treatment","0","CAN","M","",""
"1042567","Treatment","0","USA","M","",""
"1006154","Control","0","ESP","F","",""
"1027796","Control","0","BRA","F","",""
"1031509","Treatment","0","USA","M","",""
"1034722","Control","0","MEX","M","",""
"1002550","Treatment","125.83","BRA","M","I","2023-01-25"
"1032580","Treatment","0","FRA","F","",""
"1021974","Treatment","0","GBR","M","",""
"1034861","Control","0","TUR","F","",""
"1028928","Treatment","0","BRA","M","",""
"1046733","Control","0","MEX","M","",""
"1027593","Control","0","MEX","F","",""
"1004204","Control","0","AUS","M","",""
"1001134","Treatment","0","GBR","M","",""
"1036397","Treatment","0","GBR","F","",""
"1020944","Control","0","USA","M","",""
"1030346","Treatment","0","CAN","F","",""
"1021517","Control","0","USA","F","",""
"1033987","Control","0","DEU","","",""
"1006518","Control","0","BRA","M","",""
"1030145","Treatment","0","DEU","F","",""
"1039056","Control","0","CAN","F","",""
"1028525","Treatment","0","FRA","F","",""
"1049758","Control","0","USA","F","",""
"1025977","Control","0","BRA","M","",""
"1022521","Treatment","0","TUR","M","",""
"1049815","Control","0","BRA","F","",""
"1047750","Treatment","7.02","DEU","F","I","2023-02-06"
"1009928","Treatment","0","FRA","O","",""
"1036052","Control","0","DEU","F","",""
"1011133","Treatment","0","ESP","F","",""
"1020203","Control","0","BRA","F","",""
"1027527","Control","0","DEU","F","",""
"1009843","Control","0","DEU","","",""
"1034275","Treatment","0","TUR","F","",""
"1020484","Control","0","FRA","M","",""
"1010881","Control","0","BRA","M","",""
"1040746","Control","0","BRA","F","",""
"1016357","Control","0","USA","M","",""
"1014905","Control","0","TUR","M","",""
"1016136","Control","0","TUR","F","",""
"1043354","Control","0","BRA","F","",""
"1020262","Control","0","GBR","","",""
"1048624","Treatment","14.37","CAN","F","A","2023-01-27"
"1037798","Treatment","0","TUR","F","",""
"1042539","Treatment","0","USA","M","",""
"1036854","Control","0","ESP","F","",""
"1012279","Treatment","0","BRA","","",""
"1045092","Control","0","ESP","M","",""
"1021688","Control","0","BRA","M","",""
"1004263","Treatment","0","TUR","F","",""
"1037487","Treatment","0","FRA","F","",""
"1019008","Control","0","ESP","F","",""
"1003365","Treatment","0","USA","F","",""
"1006918","Control","0","CAN","M","",""
"1016604","Treatment","0","FRA","M","",""
"1025920","Treatment","0","USA","F","",""
"1001924","Treatment","0","TUR","F","",""
"1025967","Control","33.96","ESP","F","I","2023-01-31"
"1043516","Control","0","USA","M","",""
"1011825","Treatment","0","CAN","F","",""
"1011351","Treatment","0","BRA","","",""
"1040854","Control","0","BRA","M","",""
"1035950","Control","0","USA","F","",""
"1015929","Control","0","USA","F","",""
"1001411","Treatment","0","MEX","M","",""
"1047918","Control","0","USA","F","",""
"1030990","Treatment","0","BRA","F","",""
"1026022","Treatment","0","USA","","",""
"1027630","Treatment","0","","M","",""
"1003914","Treatment","93.94","ESP","F","I","2023-01-25"
"1027130","Control","0","USA","F","",""
"1011054","Control","0","BRA","M","",""
"1045291","Control","0","USA","F","",""
"1035912","Treatment","0","DEU","M","",""
"1018381","Control","0","USA","F","",""
"1033268","Treatment","0","FRA","F","",""
"1008039","Treatment","0","MEX","","",""
"1042740","Control","0","USA","F","",""
"1020651","Control","0","USA","M","",""
"1046659","Treatment","0","BRA","F","",""
"1017653","Control","0","MEX","M","",""
"1037965","Control","0","DEU","","",""
"1024568","Control","0","BRA","F","",""
"1001274","Treatment","0","USA","F","",""
"1016495","Treatment","0","USA","M","",""
"1044212","Treatment","0","TUR","M","",""
"1044075","Control","0","MEX","F","",""
"1040380","Treatment","0","USA","","",""
"1003006","Treatment","0","TUR","","",""
"1027287","Treatment","0","FRA","","",""
"1015458","Control","0","USA","M","",""
"1046503","Treatment","0","FRA","F","",""
"1042808","Control","0","USA","F","",""
"1024276","Treatment","0","TUR","M","",""
"1047345","Control","0","USA","M","",""
"1010324","Control","0","MEX","F","",""
"1028825","Control","0","MEX","","",""
"1031213","Treatment","0","FRA","","",""
"1030279","Treatment","0","FRA","F","",""
"1038629","Control","0","BRA","M","",""
"1021649","Control","0","BRA","M","",""
"1012639","Treatment","0","USA","M","",""
"1036605","Treatment","0","BRA","F","",""
"1005693","Treatment","0","USA","","",""
"1044452","Treatment","0","USA","F","",""
"1004197","Treatment","0","DEU","F","",""
"1038134","Control","0","BRA","M","",""
"1007858","Treatment","33.42","USA","F","I","2023-02-04"
"1029634","Treatment","0","ESP","F","",""
"1045509","Control","0","FRA","F","",""
"1026414","Control","47.43","CAN","M","A","2023-01-27"
"1000125","Control","0","DEU","F","",""
"1048629","Treatment","0","BRA","F","",""
"1042255","Treatment","0","ESP","M","",""
"1018409","Treatment","0","USA","M","",""
"1025954","Treatment","0","AUS","","",""
"1021075","Control","0","TUR","M","",""
"1008550","Treatment","0","USA","F","",""
"1002146","Control","0","USA","M","",""
"1042995","Treatment","0","GBR","F","",""
"1010649","Control","0","AUS","M","",""
"1048350","Treatment","0","FRA","M","",""
"1030902","Treatment","0","AUS","F","",""
"1001450","Control","0","GBR","M","",""
"1017637","Treatment","49.23","FRA","F","A","2023-01-30"
"1049547","Treatment","0","FRA","F","",""
"1035642","Control","0","ESP","F","",""
"1033284","Treatment","0","USA","O","",""
"1018168","Control","0","FRA","M","",""
"1012418","Control","0","USA","","",""
"1032867","Treatment","0","DEU","F","",""
"1010739","Control","0","DEU","F","",""
"1033936","Control","0","BRA","O","",""
"1040548","Treatment","71.61","CAN","","A","2023-01-28"
"1046746","Control","0","","F","",""
"1031853","Treatment","0","MEX","F","",""
"1018292","Treatment","0","DEU","F","",""
"1022057","Treatment","0","ESP","F","",""
"1032288","Control","0","DEU","M","",""
"1026670","Control","0","BRA","F","",""
"1025523","Treatment","0","BRA","F","",""
"1001776","Control","0","TUR","F","",""
"1003902","Treatment","0","BRA","F","",""
"1017539","Control","0","MEX","M","",""
"1040023","Treatment","0","USA","","",""
"1017867","Control","0","CAN","","",""
"1043884","Treatment","0","GBR","M","",""
"1016730","Control","0","USA","M","",""
"1012976","Control","0","BRA","F","",""
"1032890","Treatment","0","USA","","",""
"1006160","Control","0","MEX","F","",""
"1035743","Control","0","","F","",""
"1006809","Treatment","0","CAN","M","",""
"1003982","Treatment","0","MEX","M","",""
"1036598","Treatment","0","BRA","F","",""
"1012686","Control","0","TUR","M","",""
"1000240","Treatment","0","CAN","M","",""
"1041646","Control","0","BRA","M","",""
"1038698","Control","0","TUR","","",""
"1046506","Control","0","CAN","F","",""
"1030875","Treatment","0","BRA","F","",""
"1005707","Control","0","USA","M","",""
"1001786","Treatment","0","GBR","F","",""
"1034583","Control","0","USA","M","",""
"1028099","Treatment","0","GBR","F","",""
"1034756","Control","0","BRA","M","",""
"1016284","Treatment","0","TUR","F","",""
"1008640","Control","0","USA","M","",""
"1029780","Treatment","0","USA","","",""
"1025542","Treatment","0","ESP","","",""
"1047569","Treatment","0","TUR","","",""
"1041886","Treatment","0","MEX","M","",""
"1019019","Control","0","GBR","F","",""
"1036477","Treatment","0","MEX","M","",""
"1038821","Treatment","0","USA","F","",""
"1005580","Treatment","0","BRA","M","",""
"1044447","Control","0","USA","F","",""
"1013929","Treatment","0","DEU","M","",""
"1009211","Control","0","MEX","M","",""
"1003379","Control","0","USA","F","",""
"1018669","Treatment","0","FRA","F","",""
"1006462","Treatment","0","USA","F","",""
"1004433","Treatment","0","GBR","","",""
"1042994","Control","0","BRA","F","",""
"1004729","Control","0","CAN","F","",""
"1023905","Control","0","USA","F","",""
"1043875","Control","0","BRA","M","",""
"1041689","Treatment","0","ESP","M","",""
"1020277","Treatment","0","USA","F","",""
"1049940","Treatment","0","USA","F","",""
"1049762","Treatment","0","USA","M","",""
"1028546","Control","0","USA","F","",""
"1029583","Control","77.62","FRA","F","A","2023-01-28"
"1011500","Treatment","0","GBR","M","",""
"1042002","Control","0","CAN","F","",""
"1014240","Treatment","0","GBR","M","",""
"1040776","Control","0","BRA","F","",""
"1034649","Control","0","TUR","","",""
"1047521","Treatment","0","ESP","M","",""
"1029871","Control","0","USA","F","",""
"1021921","Control","0","BRA","O","",""
"1004439","Control","0","BRA","F","",""
"1044786","Control","0","MEX","","",""
"1028974","Control","0","ESP","O","",""
"1004757","Control","0","BRA","F","",""
"1049983","Control","0","DEU","","",""
"1016951","Treatment","0","USA","M","",""
"1027464","Control","0","CAN","M","",""
"1023661","Control","0","FRA","F","",""
"1009296","Treatment","0","FRA","F","",""
"1040042","Treatment","0","BRA","F","",""
"1008410","Treatment","110.19","MEX","F","I","2023-01-29"
"1034213","Treatment","0","USA","","",""
"1027158","Treatment","0","DEU","F","",""
"1028331","Control","0","MEX","M","",""
"1035541","Control","0","USA","M","",""
"1001494","Treatment","0","TUR","M","",""
"1003437","Control","0","BRA","M","",""
"1040930","Control","0","USA","F","",""
"1042801","Control","0","USA","","",""
"1022225","Treatment","0","MEX","","",""
"1011209","Treatment","0","BRA","F","",""
"1003200","Treatment","0","DEU","F","",""
"1033423","Treatment","0","BRA","F","",""
"1010540","Treatment","0","USA","F","",""
"1027801","Control","35.99","MEX","F","A","2023-02-03"
"1009677","Treatment","0","USA","M","",""
"1001805","Control","0","MEX","O","",""
"1015367","Treatment","0","MEX","M","",""
"1047377","Treatment","0","TUR","M","",""
"1049486","Treatment","0","USA","M","",""
"1001739","Control","0","USA","M","",""
"1026823","Treatment","0","MEX","M","",""
"1045030","Control","0","TUR","F","",""
"1005035","Treatment","0","BRA","M","",""
"1046563","Treatment","13.43","DEU","M","A","2023-01-26"
"1030807","Control","0","USA","O","",""
"1033378","Control","0","USA","M","",""
"1021227","Treatment","0","MEX","M","",""
"1010637","Treatment","0","AUS","M","",""
"1012216","Control","0","USA","F","",""
"1025298","Control","0","BRA","F","",""
"1014036","Control","0","BRA","M","",""
"1029576","Control","0","USA","","",""
"1001333","Control","0","BRA","M","",""
"1046319","Treatment","0","GBR","O","",""
"1011265","Control","0","USA","M","",""
"1002672","Control","0","USA","F","",""
"1043809","Treatment","0","GBR","F","",""
"1045716","Treatment","0","MEX","","",""
"1037877","Control","0","FRA","","",""
"1023525","Treatment","0","DEU","","",""
"1001270","Treatment","0","FRA","F","",""
"1038982","Treatment","0","USA","F","",""
"1028370","Treatment","0","USA","M","",""
"1000853","Treatment","0","BRA","F","",""
"1042151","Treatment","0","ESP","M","",""
"1048478","Treatment","0","DEU","M","",""
"1009101","Treatment","0","BRA","M","",""
"1022117","Control","0","USA","F","",""
"1017404","Treatment","0","MEX","M","",""
"1026613","Treatment","0","USA","F","",""
"1023349","Treatment","0","FRA","M","",""
"1022686","Treatment","0","FRA","M","",""
"1021522","Treatment","0","USA","F","",""
"1041661","Treatment","0","MEX","F","",""
"1008327","Treatment","0","USA","M","",""
"1000246","Treatment","0","TUR","F","",""
"1010563","Treatment","0","BRA","","",""
"1018870","Treatment","0","FRA","M","",""
"1045950","Control","0","USA","F","",""
"1048112","Treatment","0","USA","","",""
"1005150","Treatment","0","USA","M","",""
"1045921","Control","0","CAN","M","",""
"1009383","Treatment","0","DEU","F","",""
"1008889","Treatment","0","MEX","M","",""
"1017310","Control","0","BRA","F","",""
"1021096","Control","0","DEU","F","",""
"1034745","Control","0","USA","M","",""
"1031410","Treatment","0","BRA","F","",""
"1007517","Control","0","BRA","","",""
"1019543","Treatment","0","USA","","",""
"1040271","Treatment","0","","O","",""
"1021278","Control","0","USA","F","",""
"1039228","Control","0","USA","M","",""
"1006787","Treatment","0","BRA","","",""
"1015439","Treatment","0","FRA","F","",""
"1043579","Control","0","USA","","",""
"1031993","Control","0","BRA","F","",""
"1048747","Treatment","0","TUR","M","",""
"1035025","Treatment","44.95","TUR","M","I","2023-02-01"
"1017828","Treatment","0","AUS","F","",""
"1022234","Control","0","FRA","M","",""
"1010002","Treatment","0","DEU","F","",""
"1005875","Treatment","0","FRA","M","",""
"1000864","Treatment","0","USA","M","",""
"1019049","Control","0","TUR","F","",""
"1016907","Control","0","USA","F","",""
"1026200","Treatment","0","BRA","F","",""
"1027164","Control","0","BRA","F","",""
"1039707","Treatment","0","FRA","F","",""
"1004200","Treatment","0","ESP","","",""
"1022407","Control","0","USA","","",""
"1042918","Control","0","CAN","F","",""
"1041858","Control","0","MEX","F","",""
"1020412","Treatment","0","AUS","F","",""
"1039175","Treatment","83.08","BRA","F","A","2023-01-27"
"1007268","Control","0","BRA","M","",""
"1021716","Treatment","0","USA","F","",""
"1016484","Treatment","0","USA","M","",""
"1039246","Control","0","USA","F","",""
"1024121","Treatment","0","ESP","F","",""
"1008169","Control","0","AUS","M","",""
"1000820","Control","0","MEX","F","",""
"1030111","Treatment","0","BRA","F","",""
"1022223","Control","0","BRA","","",""
"1019459","Control","0","BRA","O","",""
"1041635","Control","0","USA","M","",""
"1045285","Treatment","0","BRA","F","",""
"1035617","Control","0","USA","F","",""
"1006408","Control","0","MEX","F","",""
"1026981","Treatment","0","USA","","",""
"1044585","Treatment","54.75","BRA","M","A","2023-01-28"
"1015715","Treatment","0","GBR","M","",""
"1038054","Control","0","MEX","M","",""
"1048443","Control","0","FRA","M","",""
"1021271","Treatment","0","BRA","F","",""
"1041171","Control","0","GBR","M","",""
"1012496","Treatment","0","USA","M","",""
"1006105","Treatment","0","MEX","M","",""
"1037266","Control","0","TUR","F","",""
"1025855","Control","0","BRA","F","",""
"1002525","Treatment","0","ESP","","",""
"1047306","Treatment","0","USA","F","",""
"1043473","Treatment","0","","M","",""
"1035179","Control","0","ESP","F","",""
"1007711","Control","0","DEU","M","",""
